Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
MIN,79,2017-04-07,Away,UTA,L,113,120,39,79,0.494,7,16,0.438,28,28,1,9,34,22,11,1,12,25,45,75,0.6,14,25,0.56,16,22,0.727,6,33,29,8,7,14,21
MIN,80,2017-04-09,Away,LAL,L,109,110,40,80,0.5,3,15,0.2,26,31,0.839,8,41,27,8,6,14,16,42,86,0.488,10,27,0.37,16,20,0.8,12,40,26,10,8,16,23
MIN,81,2017-04-11,Home,OKC,L,98,100,38,86,0.442,5,20,0.25,17,25,0.68,11,35,24,12,3,11,17,37,86,0.43,7,22,0.318,19,25,0.76,18,54,22,7,4,17,21
MIN,82,2017-04-12,Away,HOU,L,118,123,48,91,0.527,11,23,0.478,11,15,0.733,10,49,37,7,3,15,15,45,97,0.464,19,56,0.339,14,22,0.636,16,47,37,11,7,10,14
NOP,1,2016-10-26,Home,DEN,L,102,107,38,92,0.413,3,19,0.158,23,26,0.885,5,33,31,16,5,11,29,37,83,0.446,8,24,0.333,25,33,0.758,11,58,18,7,4,24,22
NOP,2,2016-10-28,Home,GSW,L,114,122,47,100,0.47,5,22,0.227,15,23,0.652,12,49,29,8,5,13,24,44,91,0.484,9,28,0.321,25,28,0.893,9,49,32,8,2,14,22
NOP,3,2016-10-29,Away,SAS,L,79,98,32,86,0.372,4,22,0.182,11,15,0.733,7,45,14,6,5,9,19,35,83,0.422,10,24,0.417,18,23,0.783,6,50,21,6,7,9,15
NOP,4,2016-11-01,Home,MIL,L,113,117,36,82,0.439,9,26,0.346,32,41,0.78,9,42,23,13,5,13,17,44,91,0.484,10,32,0.313,19,21,0.905,11,49,30,9,5,15,25
NOP,5,2016-11-02,Away,MEM,L,83,89,30,81,0.37,11,34,0.324,12,16,0.75,5,43,17,8,9,21,26,33,94,0.351,8,27,0.296,15,20,0.75,13,52,20,12,5,17,22
NOP,6,2016-11-04,Home,PHO,L,111,112,43,94,0.457,10,30,0.333,15,28,0.536,6,43,28,7,13,8,21,40,93,0.43,8,24,0.333,24,28,0.857,12,59,18,7,2,15,27
NOP,7,2016-11-07,Away,GSW,L,106,116,39,80,0.488,7,21,0.333,21,27,0.778,11,43,26,8,1,19,16,45,90,0.5,16,35,0.457,10,12,0.833,10,38,35,14,4,15,17
NOP,8,2016-11-08,Away,SAC,L,94,102,38,84,0.452,5,21,0.238,13,18,0.722,7,40,23,5,9,10,23,39,81,0.481,8,25,0.32,16,20,0.8,5,39,24,7,5,10,21
NOP,9,2016-11-10,Away,MIL,W,112,106,39,89,0.438,9,25,0.36,25,27,0.926,11,47,22,9,7,10,19,40,91,0.44,6,18,0.333,20,25,0.8,11,48,23,4,5,11,20
NOP,10,2016-11-12,Home,LAL,L,99,126,39,90,0.433,6,20,0.3,15,19,0.789,12,42,20,4,5,10,10,52,94,0.553,16,30,0.533,6,7,0.857,10,47,36,8,5,10,17
NOP,11,2016-11-14,Home,BOS,W,106,105,35,79,0.443,6,21,0.286,30,36,0.833,8,46,16,9,4,16,17,38,95,0.4,12,41,0.293,17,20,0.85,11,44,19,9,0,10,27
NOP,12,2016-11-16,Away,ORL,L,82,89,30,82,0.366,7,21,0.333,15,19,0.789,9,48,19,5,9,17,16,34,88,0.386,10,27,0.37,11,19,0.579,13,50,17,7,7,12,15
NOP,13,2016-11-18,Home,POR,W,113,101,45,82,0.549,9,24,0.375,14,20,0.7,1,37,31,9,12,8,21,33,88,0.375,12,34,0.353,23,26,0.885,13,48,19,2,1,14,21
NOP,14,2016-11-19,Home,CHO,W,121,116,43,98,0.439,14,36,0.389,21,25,0.84,10,53,27,9,6,11,23,40,97,0.412,15,43,0.349,21,28,0.75,8,52,29,7,5,14,21
NOP,15,2016-11-22,Away,ATL,W,112,94,45,86,0.523,11,25,0.44,11,12,0.917,5,40,29,11,9,9,16,39,85,0.459,10,29,0.345,6,10,0.6,6,40,22,5,6,15,15
NOP,16,2016-11-23,Home,MIN,W,117,96,45,83,0.542,9,24,0.375,18,23,0.783,4,45,27,10,6,17,21,33,86,0.384,3,17,0.176,27,33,0.818,8,41,23,12,3,17,19
NOP,17,2016-11-25,Away,POR,L,104,119,36,76,0.474,13,23,0.565,19,29,0.655,2,34,20,3,8,14,14,47,100,0.47,12,32,0.375,13,17,0.765,12,52,30,7,5,11,20
NOP,18,2016-11-27,Away,DAL,L,81,91,30,77,0.39,5,20,0.25,16,18,0.889,10,42,17,8,3,13,19,32,77,0.416,10,27,0.37,17,20,0.85,11,46,19,7,3,12,18
NOP,19,2016-11-29,Home,LAL,W,105,88,38,88,0.432,8,31,0.258,21,25,0.84,13,54,24,10,3,8,17,37,87,0.425,5,30,0.167,9,18,0.5,9,47,26,8,5,12,17
NOP,20,2016-12-02,Home,LAC,L,96,114,39,85,0.459,5,20,0.25,13,21,0.619,10,40,21,5,4,11,14,45,88,0.511,10,24,0.417,14,16,0.875,12,47,27,6,7,9,18
NOP,21,2016-12-04,Away,OKC,L,92,101,36,98,0.367,6,28,0.214,14,19,0.737,12,51,15,8,6,11,22,41,89,0.461,6,28,0.214,13,26,0.5,11,59,24,7,5,15,15
NOP,22,2016-12-05,Home,MEM,L,108,110,39,99,0.394,10,32,0.313,20,21,0.952,6,54,21,7,7,11,15,42,104,0.404,13,34,0.382,13,21,0.619,13,61,23,8,4,14,22
NOP,23,2016-12-08,Home,PHI,L,88,99,33,84,0.393,7,25,0.28,15,22,0.682,11,47,18,3,2,12,17,39,91,0.429,12,40,0.3,9,13,0.692,11,46,27,8,8,10,20
NOP,24,2016-12-10,Away,LAC,L,105,133,40,83,0.482,8,19,0.421,17,26,0.654,8,34,25,3,1,16,15,54,94,0.574,17,36,0.472,8,9,0.889,9,40,34,10,2,10,22
NOP,25,2016-12-11,Away,PHO,W,120,119,38,97,0.392,16,40,0.4,28,35,0.8,14,49,24,12,4,11,27,44,96,0.458,14,41,0.341,17,26,0.654,14,57,21,6,3,16,27
NOP,26,2016-12-13,Home,GSW,L,109,113,39,82,0.476,14,35,0.4,17,21,0.81,6,45,26,12,11,17,18,42,95,0.442,14,34,0.412,15,19,0.789,9,45,30,6,5,12,12
NOP,27,2016-12-15,Home,IND,W,102,95,36,85,0.424,10,27,0.37,20,28,0.714,11,55,23,7,8,16,16,36,87,0.414,3,21,0.143,20,24,0.833,7,46,23,6,4,12,21
NOP,28,2016-12-16,Away,HOU,L,100,122,40,98,0.408,9,27,0.333,11,20,0.55,13,47,17,4,6,11,16,42,94,0.447,24,61,0.393,14,19,0.737,13,57,27,7,4,14,18
NOP,29,2016-12-18,Away,SAS,L,100,113,41,89,0.461,10,26,0.385,8,14,0.571,8,37,29,8,6,10,17,42,86,0.488,11,22,0.5,18,22,0.818,12,49,31,6,6,13,15
NOP,30,2016-12-20,Away,PHI,W,108,93,40,93,0.43,10,17,0.588,18,26,0.692,16,56,28,2,3,11,16,33,82,0.402,11,33,0.333,16,21,0.762,6,43,18,6,8,13,20
NOP,31,2016-12-21,Home,OKC,L,110,121,42,88,0.477,8,20,0.4,18,23,0.783,6,33,25,4,3,9,18,45,88,0.511,11,28,0.393,20,24,0.833,13,49,22,8,6,10,20
NOP,32,2016-12-23,Home,MIA,W,91,87,33,89,0.371,11,28,0.393,14,21,0.667,11,51,17,9,7,9,20,36,87,0.414,8,20,0.4,7,13,0.538,11,59,19,4,4,14,20
NOP,33,2016-12-26,Home,DAL,W,111,104,37,70,0.529,12,25,0.48,25,30,0.833,5,41,24,6,3,10,19,37,75,0.493,13,32,0.406,17,22,0.773,4,32,27,4,1,10,22
NOP,34,2016-12-28,Home,LAC,W,102,98,40,87,0.46,10,29,0.345,12,21,0.571,8,45,23,11,5,6,16,37,94,0.394,11,37,0.297,13,18,0.722,16,58,15,6,4,11,20
NOP,35,2016-12-30,Home,NYK,W,104,92,38,85,0.447,12,29,0.414,16,17,0.941,2,42,22,4,5,13,12,35,93,0.376,7,23,0.304,15,16,0.938,10,50,18,7,6,14,18
NOP,36,2017-01-02,Away,CLE,L,82,90,32,88,0.364,11,26,0.423,7,10,0.7,8,45,26,6,6,13,18,34,90,0.378,6,31,0.194,16,22,0.727,11,56,16,9,4,11,13
NOP,37,2017-01-05,Home,ATL,L,94,99,34,93,0.366,15,35,0.429,11,14,0.786,15,52,19,8,4,15,18,38,90,0.422,9,23,0.391,14,17,0.824,12,55,23,9,6,14,14
NOP,38,2017-01-07,Away,BOS,L,108,117,40,85,0.471,10,31,0.323,18,23,0.783,9,42,22,7,7,11,20,40,93,0.43,18,36,0.5,19,21,0.905,15,47,26,6,5,10,22
NOP,39,2017-01-09,Away,NYK,W,110,96,41,84,0.488,12,27,0.444,16,19,0.842,8,39,24,11,7,8,14,36,85,0.424,11,29,0.379,13,16,0.813,12,45,17,5,4,14,18
NOP,40,2017-01-12,Away,BRK,W,104,95,38,90,0.422,11,32,0.344,17,25,0.68,9,50,16,12,4,16,16,40,97,0.412,9,42,0.214,6,11,0.545,7,50,22,10,6,16,20
NOP,41,2017-01-14,Away,CHI,L,99,107,39,84,0.464,7,23,0.304,14,21,0.667,6,42,27,3,6,11,19,43,101,0.426,8,20,0.4,13,23,0.565,21,63,22,10,6,10,20
NOP,42,2017-01-16,Away,IND,L,95,98,36,83,0.434,10,25,0.4,13,18,0.722,8,38,18,7,6,14,17,41,81,0.506,5,19,0.263,11,16,0.688,5,45,26,11,6,16,18
NOP,43,2017-01-18,Home,ORL,W,118,98,46,93,0.495,15,36,0.417,11,15,0.733,6,45,28,11,5,8,13,39,88,0.443,11,32,0.344,9,11,0.818,4,47,18,6,5,18,14
NOP,44,2017-01-20,Home,BRK,L,114,143,43,105,0.41,11,34,0.324,17,23,0.739,18,47,21,8,8,9,24,48,83,0.578,15,30,0.5,32,35,0.914,9,52,24,5,6,16,20
NOP,45,2017-01-23,Home,CLE,W,124,122,43,87,0.494,16,39,0.41,22,30,0.733,7,42,26,8,11,8,22,43,93,0.462,15,37,0.405,21,25,0.84,11,45,24,6,3,11,20
NOP,46,2017-01-25,Home,OKC,L,105,114,41,96,0.427,11,27,0.407,12,19,0.632,9,46,23,7,9,12,23,42,91,0.462,10,27,0.37,20,28,0.714,12,55,24,6,11,16,18
NOP,47,2017-01-27,Home,SAS,W,119,103,48,93,0.516,13,30,0.433,10,14,0.714,14,53,29,8,6,14,20,33,85,0.388,12,28,0.429,25,29,0.862,12,44,20,10,4,12,13
NOP,48,2017-01-29,Home,WAS,L,94,107,38,84,0.452,10,32,0.313,8,15,0.533,10,42,25,8,3,14,12,45,89,0.506,10,21,0.476,7,10,0.7,10,45,28,9,3,10,17
NOP,49,2017-01-31,Away,TOR,L,106,108,40,94,0.426,12,30,0.4,14,19,0.737,13,47,17,11,7,11,16,43,94,0.457,10,31,0.323,12,15,0.8,13,54,19,5,6,14,19
NOP,50,2017-02-01,Away,DET,L,98,118,41,82,0.5,5,21,0.238,11,14,0.786,3,35,21,6,5,14,15,48,88,0.545,10,26,0.385,12,17,0.706,5,42,28,9,0,10,13
NOP,51,2017-02-04,Away,WAS,L,91,105,37,84,0.44,5,17,0.294,12,22,0.545,9,42,18,4,6,15,16,38,83,0.458,10,31,0.323,19,22,0.864,7,46,20,10,6,12,19
NOP,52,2017-02-06,Home,PHO,W,111,106,42,92,0.457,9,26,0.346,18,22,0.818,9,48,20,11,11,13,25,40,93,0.43,5,27,0.185,21,25,0.84,9,49,26,7,10,16,23
NOP,53,2017-02-08,Home,UTA,L,94,127,35,77,0.455,5,24,0.208,19,25,0.76,7,37,17,6,6,13,17,48,88,0.545,14,32,0.438,17,21,0.81,12,48,25,9,2,8,19
NOP,54,2017-02-10,Away,MIN,W,122,106,45,75,0.6,12,25,0.48,20,27,0.741,8,43,27,8,3,21,23,38,82,0.463,6,27,0.222,24,32,0.75,12,34,22,11,0,13,21
NOP,55,2017-02-12,Away,SAC,L,99,105,34,82,0.415,13,31,0.419,18,21,0.857,6,36,23,10,2,17,23,35,78,0.449,11,31,0.355,24,27,0.889,8,46,23,11,5,19,18
NOP,56,2017-02-13,Away,PHO,W,110,108,37,78,0.474,8,28,0.286,28,35,0.8,5,37,19,8,5,16,23,40,93,0.43,8,23,0.348,20,24,0.833,13,43,14,7,3,18,25
NOP,57,2017-02-15,Away,MEM,W,95,91,37,75,0.493,8,18,0.444,13,22,0.591,4,38,18,10,5,12,23,33,89,0.371,6,33,0.182,19,25,0.76,13,48,22,8,3,15,19
NOP,58,2017-02-23,Home,HOU,L,99,129,36,86,0.419,6,31,0.194,21,26,0.808,11,44,24,10,8,20,21,45,91,0.495,20,51,0.392,19,24,0.792,12,48,28,12,5,16,25
NOP,59,2017-02-25,Away,DAL,L,83,96,31,78,0.397,5,24,0.208,16,25,0.64,9,45,21,7,2,19,19,36,78,0.462,12,26,0.462,12,16,0.75,7,43,24,12,4,17,25
NOP,60,2017-02-26,Away,OKC,L,110,118,36,80,0.45,8,21,0.381,30,37,0.811,7,35,17,10,1,10,26,42,88,0.477,6,21,0.286,28,37,0.757,16,53,17,4,0,13,29
NOP,61,2017-03-01,Home,DET,W,109,86,39,78,0.5,9,25,0.36,22,23,0.957,8,53,18,6,4,14,15,40,103,0.388,3,23,0.13,3,17,0.176,23,50,13,11,3,7,17
NOP,62,2017-03-03,Home,SAS,L,98,101,35,91,0.385,8,25,0.32,20,24,0.833,8,48,20,2,2,16,22,40,95,0.421,6,27,0.222,15,25,0.6,11,53,20,6,4,11,22
NOP,63,2017-03-05,Away,LAL,W,105,97,36,89,0.404,9,24,0.375,24,35,0.686,13,44,23,12,5,13,12,38,83,0.458,10,28,0.357,11,15,0.733,11,49,22,7,5,25,24
NOP,64,2017-03-06,Away,UTA,L,83,88,30,84,0.357,10,33,0.303,13,18,0.722,13,47,16,11,3,20,15,33,81,0.407,10,27,0.37,12,15,0.8,12,46,16,10,2,19,17
NOP,65,2017-03-08,Home,TOR,L,87,94,34,80,0.425,9,29,0.31,10,13,0.769,8,40,22,6,3,14,20,36,76,0.474,8,21,0.381,14,23,0.609,8,42,21,6,6,11,18
NOP,66,2017-03-11,Away,CHO,W,125,122,50,99,0.505,14,34,0.412,11,16,0.688,9,47,33,4,4,10,16,46,102,0.451,13,46,0.283,17,20,0.85,11,50,32,5,1,9,14
NOP,67,2017-03-14,Home,POR,W,100,77,38,80,0.475,6,21,0.286,18,30,0.6,4,49,19,10,8,5,18,23,76,0.303,11,32,0.344,20,26,0.769,8,48,13,3,1,16,20
NOP,68,2017-03-15,Away,MIA,L,112,120,42,88,0.477,9,22,0.409,19,28,0.679,8,38,21,9,5,13,13,44,87,0.506,16,35,0.457,16,19,0.842,12,45,23,9,3,15,22
NOP,69,2017-03-17,Home,HOU,W,128,112,49,92,0.533,12,34,0.353,18,24,0.75,9,54,29,8,7,13,20,37,91,0.407,13,40,0.325,25,32,0.781,10,46,18,6,3,12,19
NOP,70,2017-03-19,Home,MIN,W,123,109,49,90,0.544,14,30,0.467,11,15,0.733,9,43,31,7,2,16,15,44,86,0.512,9,25,0.36,12,17,0.706,8,35,30,11,6,15,14
NOP,71,2017-03-21,Home,MEM,W,95,82,35,88,0.398,9,29,0.31,16,19,0.842,12,51,16,8,3,12,17,32,79,0.405,9,35,0.257,9,13,0.692,4,41,17,7,3,15,20
NOP,72,2017-03-24,Away,HOU,L,107,117,41,91,0.451,14,38,0.368,11,14,0.786,6,36,28,9,7,10,15,44,93,0.473,14,39,0.359,15,20,0.75,15,59,29,5,3,18,19
NOP,73,2017-03-26,Away,DEN,W,115,90,48,97,0.495,9,27,0.333,10,12,0.833,10,60,29,6,4,9,18,36,95,0.379,6,25,0.24,12,14,0.857,7,48,21,3,1,9,13
NOP,74,2017-03-27,Away,UTA,L,100,108,37,80,0.463,10,25,0.4,16,24,0.667,5,37,17,7,7,9,17,41,85,0.482,15,27,0.556,11,18,0.611,11,49,27,6,7,10,22
NOP,75,2017-03-29,Home,DAL,W,121,118,42,84,0.5,12,30,0.4,25,33,0.758,11,44,26,5,5,6,18,44,91,0.484,14,27,0.519,16,17,0.941,8,38,25,3,4,5,21
NOP,76,2017-03-31,Home,SAC,W,117,89,46,95,0.484,10,33,0.303,15,19,0.789,10,45,28,16,12,12,13,35,90,0.389,6,20,0.3,13,17,0.765,14,52,18,7,6,20,17
NOP,77,2017-04-02,Home,CHI,L,110,117,33,81,0.407,10,30,0.333,34,35,0.971,6,40,24,7,4,12,14,45,92,0.489,13,26,0.5,14,18,0.778,9,49,26,7,6,11,23
NOP,78,2017-04-04,Home,DEN,L,131,134,51,100,0.51,14,32,0.438,15,17,0.882,10,35,30,5,8,7,16,53,99,0.535,13,30,0.433,15,21,0.714,15,50,31,3,2,10,20
NOP,79,2017-04-07,Away,DEN,L,106,122,47,99,0.475,3,23,0.13,9,13,0.692,10,33,19,11,3,11,19,43,78,0.551,13,32,0.406,23,32,0.719,11,50,31,9,4,21,15
NOP,80,2017-04-08,Away,GSW,L,101,123,42,86,0.488,5,21,0.238,12,19,0.632,6,34,24,3,1,8,15,49,96,0.51,10,33,0.303,15,16,0.938,14,53,37,2,4,9,15
NOP,81,2017-04-11,Away,LAL,L,96,108,37,79,0.468,7,22,0.318,15,20,0.75,5,39,29,5,5,16,16,42,88,0.477,8,22,0.364,16,23,0.696,8,47,24,15,3,11,18
NOP,82,2017-04-12,Away,POR,W,103,100,40,90,0.444,8,24,0.333,15,21,0.714,11,42,20,13,3,11,17,41,85,0.482,13,30,0.433,5,13,0.385,14,53,22,4,2,23,18
NYK,1,2016-10-25,Away,CLE,L,88,117,32,87,0.368,9,27,0.333,15,20,0.75,13,42,17,6,6,18,22,45,94,0.479,13,35,0.371,14,19,0.737,11,51,31,12,5,14,22
NYK,2,2016-10-29,Home,MEM,W,111,104,40,76,0.526,6,21,0.286,25,39,0.641,6,41,24,4,4,12,25,37,86,0.43,9,25,0.36,21,26,0.808,11,40,19,3,2,12,30
NYK,3,2016-11-01,Away,DET,L,89,102,35,86,0.407,7,22,0.318,12,15,0.8,8,43,18,6,9,11,20,41,89,0.461,8,13,0.615,12,21,0.571,10,48,19,7,5,10,16
NYK,4,2016-11-02,Home,HOU,L,99,118,37,85,0.435,8,20,0.4,17,25,0.68,7,34,18,10,6,16,22,42,89,0.472,15,40,0.375,19,27,0.704,19,54,25,12,8,19,21
NYK,5,2016-11-04,Away,CHI,W,117,104,46,89,0.517,9,21,0.429,16,21,0.762,11,40,32,7,2,5,23,37,84,0.44,8,23,0.348,22,27,0.815,15,42,15,4,4,12,16
NYK,6,2016-11-06,Home,UTA,L,109,114,42,83,0.506,8,20,0.4,17,19,0.895,10,39,18,8,5,12,26,38,75,0.507,8,25,0.32,30,35,0.857,7,34,21,6,4,10,19
NYK,7,2016-11-09,Home,BRK,W,110,96,44,92,0.478,10,30,0.333,12,17,0.706,9,50,25,11,5,14,21,33,79,0.418,11,33,0.333,19,27,0.704,7,40,19,9,4,18,20
NYK,8,2016-11-11,Away,BOS,L,87,115,33,94,0.351,6,23,0.261,15,17,0.882,21,57,19,7,11,25,26,35,90,0.389,11,27,0.407,34,43,0.791,19,53,23,16,3,15,18
NYK,9,2016-11-12,Away,TOR,L,107,118,44,97,0.454,7,23,0.304,12,16,0.75,17,49,19,3,2,16,23,39,83,0.47,7,22,0.318,33,38,0.868,11,44,18,10,6,11,20
NYK,10,2016-11-14,Home,DAL,W,93,77,34,78,0.436,9,25,0.36,16,18,0.889,14,51,18,5,5,17,16,32,84,0.381,5,27,0.185,8,11,0.727,11,40,15,8,7,11,16
NYK,11,2016-11-16,Home,DET,W,105,102,42,93,0.452,9,25,0.36,12,19,0.632,19,52,24,8,9,9,11,42,85,0.494,8,23,0.348,10,12,0.833,8,40,19,6,1,10,14
NYK,12,2016-11-17,Away,WAS,L,112,119,41,86,0.477,12,29,0.414,18,20,0.9,10,36,23,9,1,13,20,44,81,0.543,15,25,0.6,16,18,0.889,7,37,26,7,2,15,21
NYK,13,2016-11-20,Home,ATL,W,104,94,42,88,0.477,10,27,0.37,10,14,0.714,11,50,21,8,1,15,23,34,85,0.4,6,21,0.286,20,29,0.69,14,48,17,7,6,13,15
NYK,14,2016-11-22,Home,POR,W,107,103,45,96,0.469,9,29,0.31,8,8,1,10,43,26,8,5,13,23,38,86,0.442,6,22,0.273,21,26,0.808,11,44,18,5,5,16,13
NYK,15,2016-11-25,Home,CHO,W,113,111,45,97,0.464,11,28,0.393,12,13,0.923,13,55,26,9,8,16,21,43,93,0.462,8,29,0.276,17,27,0.63,10,46,25,6,4,13,14
NYK,16,2016-11-26,Away,CHO,L,102,107,37,99,0.374,12,32,0.375,16,20,0.8,11,47,26,9,6,8,27,35,80,0.438,8,22,0.364,29,42,0.69,10,52,16,3,9,10,14
NYK,17,2016-11-28,Home,OKC,L,103,112,36,91,0.396,6,19,0.316,25,28,0.893,12,40,20,9,11,5,16,46,92,0.5,8,22,0.364,12,18,0.667,17,53,25,4,7,14,22
NYK,18,2016-11-30,Away,MIN,W,106,104,41,91,0.451,13,32,0.406,11,15,0.733,12,39,24,8,3,13,26,34,77,0.442,4,19,0.211,32,39,0.821,11,40,17,9,5,15,17
NYK,19,2016-12-02,Home,MIN,W,118,114,41,86,0.477,12,31,0.387,24,30,0.8,11,43,26,9,6,15,18,41,88,0.466,10,28,0.357,22,24,0.917,13,43,25,6,6,14,25
NYK,20,2016-12-04,Home,SAC,W,106,98,39,88,0.443,11,29,0.379,17,24,0.708,14,58,20,5,10,18,25,31,97,0.32,9,28,0.321,27,31,0.871,18,51,18,13,5,11,17
NYK,21,2016-12-06,Away,MIA,W,114,103,48,98,0.49,7,25,0.28,11,16,0.688,18,53,22,6,6,10,18,38,89,0.427,11,25,0.44,16,27,0.593,16,46,21,8,4,10,16
NYK,22,2016-12-07,Home,CLE,L,94,126,35,87,0.402,11,31,0.355,13,15,0.867,13,43,22,6,3,16,22,39,80,0.488,22,40,0.55,26,31,0.839,10,46,23,11,4,12,18
NYK,23,2016-12-09,Away,SAC,W,103,100,36,84,0.429,10,29,0.345,21,25,0.84,12,54,22,3,6,16,25,35,87,0.402,7,28,0.25,23,27,0.852,6,39,24,10,1,7,20
NYK,24,2016-12-11,Away,LAL,W,118,112,41,84,0.488,10,22,0.455,26,31,0.839,8,44,21,9,11,10,15,42,88,0.477,10,28,0.357,18,22,0.818,9,41,26,7,1,14,22
NYK,25,2016-12-13,Away,PHO,L,111,113,38,97,0.392,7,20,0.35,28,38,0.737,11,43,23,10,4,13,27,38,93,0.409,9,30,0.3,28,33,0.848,16,61,13,9,7,17,28
NYK,26,2016-12-15,Away,GSW,L,90,103,38,93,0.409,5,21,0.238,9,19,0.474,14,49,19,10,5,11,10,45,96,0.469,9,32,0.281,4,8,0.5,15,57,41,7,10,17,17
NYK,27,2016-12-17,Away,DEN,L,114,127,35,80,0.438,8,23,0.348,36,39,0.923,9,35,18,6,4,11,27,50,90,0.556,10,27,0.37,17,29,0.586,11,41,26,6,7,10,27
NYK,28,2016-12-20,Home,IND,W,118,111,44,88,0.5,13,23,0.565,17,21,0.81,4,45,24,6,8,14,18,39,91,0.429,6,23,0.261,27,33,0.818,11,44,22,10,5,9,14
NYK,29,2016-12-22,Home,ORL,W,106,95,41,96,0.427,9,20,0.45,15,17,0.882,18,52,26,9,9,15,18,39,90,0.433,5,27,0.185,12,16,0.75,10,41,21,7,7,16,14
NYK,30,2016-12-25,Home,BOS,L,114,119,41,87,0.471,8,23,0.348,24,27,0.889,17,49,11,5,6,17,23,45,93,0.484,14,36,0.389,15,20,0.75,12,39,25,10,2,5,20
NYK,31,2016-12-28,Away,ATL,L,98,102,35,93,0.376,7,27,0.259,21,26,0.808,14,55,20,8,7,17,23,37,101,0.366,7,27,0.259,21,27,0.778,17,55,19,8,3,13,19
NYK,32,2016-12-30,Away,NOP,L,92,104,35,93,0.376,7,23,0.304,15,16,0.938,10,50,18,7,6,14,18,38,85,0.447,12,29,0.414,16,17,0.941,2,42,22,4,5,13,12
NYK,33,2016-12-31,Away,HOU,L,122,129,47,105,0.448,10,32,0.313,18,25,0.72,13,48,21,7,3,7,20,42,92,0.457,21,55,0.382,24,29,0.828,10,46,30,3,2,13,20
NYK,34,2017-01-02,Home,ORL,L,103,115,39,83,0.47,8,21,0.381,17,24,0.708,16,46,18,7,5,18,17,45,91,0.495,15,31,0.484,10,14,0.714,13,39,35,10,4,12,20
NYK,35,2017-01-04,Home,MIL,L,104,105,42,94,0.447,13,28,0.464,7,12,0.583,15,46,26,9,3,13,19,37,78,0.474,9,28,0.321,22,31,0.71,7,42,20,7,5,13,15
NYK,36,2017-01-06,Away,MIL,W,116,111,41,83,0.494,13,23,0.565,21,27,0.778,11,40,29,5,6,14,21,39,78,0.5,12,22,0.545,21,28,0.75,6,35,24,9,11,14,19
NYK,37,2017-01-07,Away,IND,L,109,123,40,87,0.46,12,31,0.387,17,24,0.708,6,32,25,9,7,17,24,43,86,0.5,11,24,0.458,26,28,0.929,12,53,25,11,0,19,23
NYK,38,2017-01-09,Home,NOP,L,96,110,36,85,0.424,11,29,0.379,13,16,0.813,12,45,17,5,4,14,18,41,84,0.488,12,27,0.444,16,19,0.842,8,39,24,11,7,8,14
NYK,39,2017-01-11,Away,PHI,L,97,98,42,86,0.488,4,22,0.182,9,10,0.9,8,40,20,7,8,13,22,37,95,0.389,7,28,0.25,17,21,0.81,18,47,27,7,1,14,12
NYK,40,2017-01-12,Home,CHI,W,104,89,44,92,0.478,7,23,0.304,9,11,0.818,17,48,21,3,7,12,17,35,89,0.393,3,18,0.167,16,21,0.762,14,43,20,5,4,12,12
NYK,41,2017-01-15,Away,TOR,L,101,116,35,84,0.417,12,29,0.414,19,27,0.704,11,41,21,7,7,14,16,44,89,0.494,8,22,0.364,20,23,0.87,10,42,21,9,4,10,20
NYK,42,2017-01-16,Home,ATL,L,107,108,42,85,0.494,8,26,0.308,15,23,0.652,15,53,21,8,3,18,22,40,87,0.46,12,32,0.375,16,23,0.696,8,36,26,11,3,10,15
NYK,43,2017-01-18,Away,BOS,W,117,106,46,91,0.505,10,25,0.4,15,18,0.833,18,57,27,2,8,14,24,35,91,0.385,9,33,0.273,27,29,0.931,9,33,25,8,8,3,15
NYK,44,2017-01-19,Home,WAS,L,110,113,42,90,0.467,7,24,0.292,19,22,0.864,14,41,20,7,4,10,14,44,88,0.5,13,32,0.406,12,14,0.857,10,40,29,7,5,15,19
NYK,45,2017-01-21,Home,PHO,L,105,107,40,89,0.449,11,21,0.524,14,16,0.875,15,46,20,6,3,12,20,37,85,0.435,9,24,0.375,24,27,0.889,14,44,15,9,4,13,18
NYK,46,2017-01-23,Away,IND,W,109,103,35,76,0.461,8,22,0.364,31,35,0.886,6,43,19,8,7,14,21,38,86,0.442,7,26,0.269,20,25,0.8,7,37,18,7,4,11,20
NYK,47,2017-01-25,Away,DAL,L,95,103,39,92,0.424,7,23,0.304,10,12,0.833,18,55,17,4,2,18,21,39,83,0.47,6,26,0.231,19,24,0.792,7,36,19,10,7,7,12
NYK,48,2017-01-27,Home,CHO,W,110,107,46,96,0.479,9,27,0.333,9,13,0.692,11,48,22,8,9,10,18,40,90,0.444,13,37,0.351,14,15,0.933,9,47,18,5,4,13,16
